,t_FBiH,3m_FBiH,6m_FBiH,9m_FBiH,1y_FBiH,2y_FBiH,3y_FBiH,5y_FBiH,6y_FBiH,7y_FBiH,10y_FBiH,15y_FBiH,t_AAA,1d_AAA,1m_AAA,3m_AAA,6m_AAA,9m_AAA,1y_AAA,1.5y_AAA,2y_AAA,3y_AAA,4y_AAA,5y_AAA,6y_AAA,7y_AAA,8y_AAA,9y_AAA,10y_AAA,15y_AAA,20y_AAA,t_euroarea,1d_euroarea,1m_euroarea,3m_euroarea,6m_euroarea,9m_euroarea,1y_euroarea,1.5y_euroarea,2y_euroarea,3y_euroarea,4y_euroarea,5y_euroarea,6y_euroarea,7y_euroarea,8y_euroarea,9y_euroarea,10y_euroarea,15y_euroarea,20y_euroarea,t_BAM,1d_BAM,1m_BAM,3m_BAM,6m_BAM,9m_BAM,1y_BAM,1.5y_BAM,2y_BAM,3y_BAM,4y_BAM,5y_BAM,6y_BAM,7y_BAM,8y_BAM,9y_BAM,10y_BAM,15y_BAM,20y_BAM
2148,,,,,,,,,,,,,2019-10-08,-0.6104312131250496,-0.6240299000661879,-0.6505210713990932,-0.6862625050059361,-0.7174687396807795,-0.7444293109915057,-0.7867458025237726,-0.8153982141973319,-0.8396570376746486,-0.8312392524136722,-0.8011785953149593,-0.7577722309050179,-0.7070309268968225,-0.6531575504349902,-0.5989809015610073,-0.546318046851173,-0.3294245702131695,-0.1889085355725408,2019-10-08,-0.5362428790056273,-0.5323516258605657,-0.5249782899766796,-0.5153730916627064,-0.5071412177935599,-0.4999174227197716,-0.4872895504245895,-0.4755139991703467,-0.4494129318243391,-0.4153213816116938,-0.3712957061272242,-0.3177695207683202,-0.2563359572875514,-0.1890208798490515,-0.1178706412863075,-0.0447372221361677,0.306470764783274,0.5842376208850153,2019-10-08,0.0038359269175749,0.1117593485341542,0.3168880793710171,0.5838240018231126,0.8090828454254797,0.9995345636797542,1.2978976436819931,1.5140200316960126,1.7894804311066914,1.944673546933617,2.0376802433457963,2.097391143181881,2.1384918185670716,2.16865291150547,2.1920160517658163,2.2109062598004927,2.2716835821752905,2.306723358284668
2149,,,,,,,,,,,,,2019-10-09,-0.6388790238331722,-0.6489388215699687,-0.6686916912510684,-0.6956647234316451,-0.7195111100990195,-0.7403232571414211,-0.7733114047146858,-0.7956894001399273,-0.8133715709504594,-0.8028596468009539,-0.7727017717607931,-0.7298957382040312,-0.6798206136765814,-0.6264111906634362,-0.5724167978587578,-0.5196653222910395,-0.3000439991415855,-0.1562465010770237,2019-10-09,-0.5362652978683577,-0.5318154778572642,-0.5233314835410633,-0.5121690340696623,-0.5025025618881369,-0.4939583617751326,-0.479000378739661,-0.4652598012793119,-0.4361158250103676,-0.3998758865777656,-0.3543234386366913,-0.2996898400514931,-0.2374224028110667,-0.169444794433482,-0.0977339531278325,-0.0240964462351538,0.3294333195583085,0.6094292684693525,2019-10-09,0.0040304660366357,0.1171838004498256,0.3304910085230886,0.6044668970593373,0.8323465390704209,1.0225548299610272,1.3159576163375293,1.5252210142696971,1.7895346299143164,1.9396229086241945,2.031883271914015,2.092945403662588,2.135992193279271,2.1679183360894245,2.1925513719916467,2.2121478891902946,2.2704022557274204,2.2991500224797297
2150,,,,,,,,,,,,,2019-10-10,-0.6252957905179554,-0.633204643653789,-0.6486957051941825,-0.6697269001711186,-0.6881339293053337,-0.7039689296653002,-0.7282438842630019,-0.7433487035419954,-0.7499441349853653,-0.7318326202582393,-0.696546177374676,-0.6503531975388137,-0.5981106054879062,-0.5433806606533498,-0.4886479490726225,-0.4355530911837149,-0.2166980650609411,-0.074392261331295,2019-10-10,-0.5397586201981931,-0.5329105477904349,-0.5196174151516982,-0.5016209315786917,-0.4855643375932559,-0.4710594113112305,-0.445404647201284,-0.4224874475188733,-0.3789913867313803,-0.3328237284938113,-0.2807695685052414,-0.2222079710789097,-0.1578898235611427,-0.0891884029476202,-0.0176575747658578,0.055213267940033,0.4022127800597443,0.6769243445169684,2019-10-10,0.003865786612884,0.1126899488723813,0.3189858556895771,0.5863421759523697,0.8109697953622946,1.0001888654195332,1.2954402204102784,1.5086663014961683,1.7807842825329976,1.935733645994003,2.0302792779248167,2.0921655353460946,2.135401902224948,2.167347401833396,2.192048049071148,2.2118418472787815,2.272831132857527,2.3053279843231715
2151,,,,,,,,,,,,,2019-10-11,-0.6109725223434486,-0.6195955157872073,-0.6364226253039852,-0.6591269778273254,-0.6788500103689841,-0.695684786498711,-0.7211546228473811,-0.7365868934982225,-0.7420147815316627,-0.7212471475652134,-0.6825783542572239,-0.6327470597585032,-0.5768889365185972,-0.5187215459503167,-0.460806877191009,-0.4048151460883398,-0.1753969693848351,-0.0270093646725764,2019-10-11,-0.5439935607528672,-0.5376660562575623,-0.525354542437353,-0.5086045760611217,-0.4935466247141089,-0.4798167278271632,-0.4551288388452246,-0.4325299875402293,-0.3882378676894529,-0.3400220193904966,-0.2852407631803153,-0.2236593486967208,-0.1562801849226227,-0.0846326946585804,-0.0103606013481742,0.0650018771937546,0.4207024423862315,0.6996545585327469,2019-10-11,0.0039597052343224,0.1152815260556043,0.325459707295234,0.5961090132572824,0.8219069251587392,1.0109350011833629,1.3037186535462324,1.513643027209847,1.7805173530681182,1.9331413612010195,2.027397387829885,2.0899462636477666,2.1341015665661223,2.1668730395951497,2.1921698740130955,2.212302899099848,2.272236622573214,2.301905144278128
2152,,,,,,,,,,,,,2019-10-14,-0.5966226872351194,-0.6056582964664476,-0.6232926994871589,-0.6471025780964217,-0.6678217050337736,-0.6855598210048104,-0.712613038060188,-0.7294032806181385,-0.7371132747446096,-0.7182931037426137,-0.681391284864652,-0.633212058488871,-0.5789135770520626,-0.5222171600856944,-0.465682246418817,-0.4109760015739638,-0.1866030018396371,-0.0414150044563412,2019-10-14,-0.5218423336399951,-0.5173471628682629,-0.5084845450432852,-0.4961291708911306,-0.4846568684318542,-0.4738284239416213,-0.4533111536087579,-0.4332740785437048,-0.3912513631542271,-0.3435755271879559,-0.2889768043377669,-0.2278156337875154,-0.1612703407468112,-0.0908395023826909,-0.0180508795961955,0.0556965672951754,0.4046799237601277,0.6816894607070849,2019-10-14,0.0036174688740551,0.105548532253867,0.2993126961330445,0.5517554296020049,0.7654215488223071,0.9469347438790782,1.234245459087736,1.4464967215765254,1.727769328996908,1.8973099050210205,2.006422004260572,2.080852508497634,2.1341553005096103,2.1738483092071927,2.2043321298084004,2.2283207093656965,2.296230180204956,2.3260266180233957
2153,,,,,,,,,,,,,2019-10-15,-0.6099086092249958,-0.6166383190015117,-0.6300131855543604,-0.6485926775195338,-0.6652787236545725,-0.679990429148811,-0.7033748662903214,-0.7188253751634597,-0.7279271659971935,-0.7128909011563036,-0.6801581098299541,-0.6356314686896747,-0.5841534997473969,-0.5294209445888125,-0.4740971698119325,-0.4199959140833309,-0.1939754623529141,-0.0454291469821785,2019-10-15,-0.5258270891631166,-0.520906254519097,-0.5112594878129082,-0.4979514303764147,-0.4857642384341647,-0.4744276870461008,-0.4534063865564359,-0.4333956213402388,-0.3924482901344674,-0.3465464145644654,-0.29390710481512,-0.2346002265540381,-0.1696555882761217,-0.1005113667700952,-0.0286873623706878,0.0443961919756592,0.3932300313784118,0.6723824819362836,2019-10-15,0.0035599305884625,0.1029556427375995,0.2925498066889406,0.5409055676075187,0.7523768756131101,0.9329853040851792,1.2207279358312422,1.434733905889854,1.7197789108789776,1.891696001083658,2.0018290674117525,2.0764654157852127,2.129591140051484,2.1689803010291686,2.199162969059491,2.222908892321302,2.2906529956891695,2.321273725700518
2154,2019-10-16,,,,,,,,,0.346,,,2019-10-16,-0.6046326241373513,-0.6113950523459075,-0.6246021232304146,-0.6424068479577388,-0.657794562103478,-0.6707864255891713,-0.6898040662705367,-0.7000965869607074,-0.6979977824735935,-0.6720549167951311,-0.6295839213345893,-0.5767715894727288,-0.5184458071446114,-0.4581537763382535,-0.3983630481271576,-0.3406904201441243,-0.1049716074243765,0.0473195577050398,2019-10-16,-0.500913445348414,-0.4983972280944346,-0.4931429131808764,-0.4850899787826744,-0.4767624130678809,-0.468095724778188,-0.4495489605138476,-0.4291620517648198,-0.3823852162091601,-0.3277162538017402,-0.2660805312308909,-0.1988681124495528,-0.1276159174223492,-0.0538190229851807,0.0211726355914647,0.0962024217686536,0.4452849826170411,0.7220644727039236,2019-10-16,0.0037567661619459,0.1086985358084527,0.3086787485550727,0.5700225065726959,0.7916509906892079,0.9799099008254868,1.2767025371067635,1.493359316516294,1.772011549753882,1.9305093632719244,2.026135851204995,2.0878707245518515,2.1306147160295783,2.162192978002411,2.1868279923870757,2.2068772702760975,2.271870148097447,2.3087919560953507
2155,,,,,,,,,,,,,2019-10-17,-0.614612642510804,-0.6201137028266483,-0.6309559308873574,-0.645776319315492,-0.6587731684646605,-0.6698857480958376,-0.6864013999081111,-0.6954869015318663,-0.6935015136405913,-0.6695361669614748,-0.6298076494204148,-0.579910609644251,-0.5243745323308251,-0.4666141752630812,-0.4090550397300951,-0.3533183535963848,-0.1239038106719778,0.0252184799489132,2019-10-17,-0.4819539291814725,-0.4805837971427492,-0.4775361588571081,-0.4724105887720942,-0.4666005516670357,-0.4600916633810472,-0.4449554310179096,-0.4270168371950897,-0.38315543798487,-0.329813264769367,-0.2687249860607066,-0.2017419504875075,-0.1306456496121537,-0.0570451126139586,0.0176709236737693,0.0923472283315298,0.4393032071260769,0.7148711493130606,2019-10-17,0.0037648944641572,0.1093184952662445,0.3103645483992704,0.5728734263831425,0.7952464215480511,0.983922351132221,1.2808549528457198,1.497078178085259,1.7741951682444952,1.9311563819801696,2.0256683483040265,2.0867887361498165,2.129364137414362,2.1611268343191323,2.186206028397673,2.2068791957039724,2.2759360716537356,2.31654898948929
2156,,,,,,,,,,,,,2019-10-18,-0.619052756380713,-0.6240447192507144,-0.6338440820705477,-0.6471314288613154,-0.6586393405367355,-0.6683130002847766,-0.6821175769713048,-0.6887310266681319,-0.6825401535560087,-0.6553072874252575,-0.6131326365373022,-0.5614694650725198,-0.504708404450787,-0.4461406774095566,-0.3880881348635361,-0.3320884254293523,-0.103005394293357,0.0451597073835445,2019-10-18,-0.4729929824899088,-0.4727097462372598,-0.4716434854689437,-0.4688750506362499,-0.4647745125644467,-0.4594189931343591,-0.4452380461842788,-0.4268956069402221,-0.3797707410561468,-0.3217339175559219,-0.2558737525585171,-0.1847390841216531,-0.1104037650688694,-0.0345306147810005,0.0415682250742603,0.1168760714076837,0.4609258332939543,0.7322085136440286,2019-10-18,0.0039158154450263,0.1139582148769048,0.3218662983048616,0.5899154400135247,0.8138800516115108,1.0016624612462788,1.2931882623651962,1.502887405402306,1.770703831027103,1.9247937504334185,2.020428868215542,2.0841195920211657,2.1291796292832337,2.1626586034809128,2.18850869084292,2.209076743568041,2.270177003744307,2.300269770276566
2157,,,,,,,,,,,,,2019-10-21,-0.5863234360135814,-0.5942744116654413,-0.609584035261623,-0.629739484423051,-0.6466561190355111,-0.6604947916159669,-0.6796245758285386,-0.6885392435502964,-0.6813205148900603,-0.6492606287665832,-0.6010489209795371,-0.5434315414152593,-0.4813710086291856,-0.4183454091683867,-0.3566707129503812,-0.2977929654353048,-0.0614982346017587,0.0887650571278428,2019-10-21,-0.4879130314353383,-0.4853668688613195,-0.4799469679492746,-0.4714142839886583,-0.4623740299053078,-0.4528062482456982,-0.4320424768443782,-0.4090886590239933,-0.3568306834154255,-0.2969391828028804,-0.2307805235440954,-0.1598839466098427,-0.0857598897492817,-0.0097960566266035,0.0667950080478814,0.1429951646207037,0.4951304776985221,0.7748199293822928,2019-10-21,0.0039497111241203,0.1145254003704913,0.3233118411880993,0.5922220702504941,0.8166444084364701,1.0046036664143485,1.2959734049012683,1.505182889249415,1.771834523328944,1.924993103463175,2.020055339116128,2.0835078994153973,2.128615349249354,2.162379199397808,2.188708231011703,2.2099104529977085,2.2754485241362237,2.310360996558727
2158,,,,,,,,,,,,,2019-10-22,-0.6001130305536182,-0.6067110414384039,-0.6194829530618202,-0.6364384893924542,-0.6508027367591565,-0.6626551839901795,-0.6792296881535123,-0.6870855340117101,-0.6807906089609745,-0.6520306841420069,-0.6081989153462235,-0.555288507830177,-0.4978451651377198,-0.4391343359420383,-0.381380304775003,-0.3260065424401017,-0.1019347203329976,0.0416637043565319,2019-10-22,-0.4779599440259854,-0.4767483165114752,-0.4739359105661327,-0.4689527334740121,-0.4630677834774279,-0.4563021929144575,-0.4402291804090636,-0.4209578598075416,-0.3738486324833547,-0.317147473033855,-0.2530493749942319,-0.1836125987536139,-0.110674028446617,-0.0358130217616405,0.039654090395758,0.1146611108583268,0.4598112232542846,0.7323460927419534,2019-10-22,0.003758909178082,0.1095315523950471,0.3099420731112714,0.569600591831749,0.7878952419445218,0.9720895557681188,1.2607874492838314,1.4712525506635616,1.7452259283743174,1.9068600700830909,2.009315441333052,2.0786729674488806,2.1283462800436626,2.165602218516619,2.1945961638952585,2.2178335305477757,2.28822357784796,2.324202562998643
2159,2019-10-23,,,-0.19499999999999998,,,,,,,,,2019-10-23,-0.6044651883438384,-0.6105936359068309,-0.6225349142189296,-0.6385668088056291,-0.6523446898289871,-0.6638985849891947,-0.6805712368129169,-0.6892220858087095,-0.6857878364941019,-0.6606795166281176,-0.6206430897900481,-0.5713391896755091,-0.5171633701466098,-0.4613330195132574,-0.4060784356205951,-0.3528551036786527,-0.1357512131414155,0.0043395097637481,2019-10-23,-0.4864450285247189,-0.4827958220654335,-0.475407619576172,-0.4646471675914257,-0.4541468209281936,-0.4437830545976577,-0.4230596367551449,-0.4018170803974876,-0.3561256686749736,-0.3048321536084879,-0.2476668284389847,-0.1852615969135369,-0.1186932309687973,-0.049196750593035,0.0220063591046857,0.0938037452439566,0.4340350323495769,0.709352892624016,2019-10-23,0.0036008093284051,0.1051035936580219,0.2989217017450941,0.5531069930942105,0.7696288755727138,0.9544129592602596,1.2478474118052527,1.4643358539639035,1.7473732736401963,1.9122932312552392,2.0141114573912287,2.081083496106634,2.128007743383744,2.162828635693972,2.18994352236243,2.211877201198484,2.281317844386965,2.3194234404002296
2160,,,,,,,,,,,,,2019-10-24,-0.6269429671936827,-0.6319721576032209,-0.6418041709329927,-0.6550522780547989,-0.6664483191079553,-0.6759683883430112,-0.6894348845876297,-0.6957795420716484,-0.6895498028549172,-0.6630932711585498,-0.6224441532888321,-0.5728750535965035,-0.5185781359008477,-0.4626703496391577,-0.4073372133449737,-0.3540182108457359,-0.1362377195418034,0.0045014276092203,2019-10-24,-0.4865019043350251,-0.484490625943479,-0.4802390553149236,-0.4735898431058885,-0.466554115222477,-0.4590763388084986,-0.4426309515420121,-0.424024456292666,-0.3800358583477359,-0.3273730645929458,-0.267184447526871,-0.2010195225027873,-0.1305290820620364,-0.0572894403593808,0.0172915605249617,0.0920160302095052,0.4403727704898132,0.7169166431043212,2019-10-24,0.0036109567667233,0.105067696716452,0.2988020048483192,0.5528871260082855,0.7693347739605013,0.9540662573948686,1.247447367385537,1.4639359080266834,1.7470861200444951,1.9122233300404952,2.014330768255322,2.081642449556081,2.128940048045083,2.1641542467625645,2.1916711281041823,2.214006527745784,2.285270560163339,2.324744107945615
2161,,,,,,,,,,,,,2019-10-25,-0.6440856967864795,-0.6476731061764828,-0.6547000278258717,-0.664152430118789,-0.6721918880870075,-0.6787394541682841,-0.6872263378255088,-0.689622914477507,-0.6776763395326082,-0.6473820104543604,-0.6040040967721443,-0.5523735884908709,-0.4964310307130608,-0.4391503867058222,-0.3826355045877103,-0.3282783360588777,-0.1067267294773137,0.0362903292607417,2019-10-25,-0.4858939390355554,-0.4828149824626936,-0.4764161639739883,-0.46670421068604,-0.4567973113877894,-0.4466401798453054,-0.4254044021615879,-0.4027406944692284,-0.3526568788644741,-0.2962148859623168,-0.2340798030345752,-0.1673398541405202,-0.0972406962920366,-0.0250226605144163,0.0481725149587175,0.1213490006196389,0.4632697323551449,0.7380182923080807,2019-10-25,0.0036055628947318,0.1051646614871634,0.2990878130263384,0.5534051938431114,0.770033510527876,0.9549030165714169,1.248459933095541,1.4650247115511654,1.7481343795229047,1.9130739594531925,2.014892145491833,2.081858595555534,2.1287772986075093,2.163594546263416,2.1907079900832063,2.2126421532536096,2.282100253042427,2.320227574353506
2162,,,,,,,,,,,,,2019-10-28,-0.6679479410391249,-0.6690004963289429,-0.6711575366075794,-0.6741605432631966,-0.6766444274807746,-0.6783994090624241,-0.679153228474449,-0.6757013588316529,-0.6556935932128458,-0.6200548572755502,-0.5725943439915038,-0.517431137389992,-0.458189427185979,-0.397727033381765,-0.3381250988036837,-0.2807901987884444,-0.0466700735518639,0.1048418088521896,2019-10-28,-0.5187584271887976,-0.5118391132933469,-0.4980237483748459,-0.4784274996340789,-0.4599801702743393,-0.4424778882576281,-0.4096135069766329,-0.3786533560317529,-0.31911273181634,-0.259254128326611,-0.196909063281109,-0.1314055583050351,-0.0629412717531359,0.0078274747671169,0.0800478500884001,0.1528313513720158,0.500098738023822,0.7852857988806639,2019-10-28,0.004010245867764,0.1167975149241854,0.3307830904801926,0.6082704361887606,0.8412645594870961,1.0371004295986,1.3407498688738972,1.5569602211286628,1.824183508584868,1.9671390774675652,2.0483214945004504,2.098288701357952,2.1320677841892244,2.1571059022096666,2.177135158196596,2.1940577605758493,2.2550414116361353,2.294288357034511
2163,,,,,,,,,,,,,2019-10-29,-0.6683869146713064,-0.6687421369613686,-0.6696294215813969,-0.67112517390907,-0.6725200892875529,-0.6735457391242432,-0.6737197673088788,-0.6705850708257834,-0.6529161436383077,-0.6207882200644232,-0.5772048376359034,-0.5258537659930269,-0.4701480657220549,-0.412860370182039,-0.3560557395514019,-0.3011600967122794,-0.0751786550668009,0.072079457830301,2019-10-29,-0.517756554558146,-0.5107988660101286,-0.4969944612654613,-0.4776084612702281,-0.4595544556956739,-0.4425806384500006,-0.411023460294619,-0.3815066242494178,-0.3246494934512922,-0.2667061257492156,-0.2053602375821217,-0.1400651591724342,-0.0712525780491377,0.0001695121499381,0.0731248436025007,0.1465486731827221,0.4926791739425153,0.7695396160141832,2019-10-29,0.0042290537110927,0.1228540885406748,0.3456743780893388,0.6300818162505871,0.8647687370487571,1.0590400605934682,1.3549212012466425,1.562098710791796,1.816703256516342,1.955907967518469,2.038784641888573,2.0924607534013133,2.129937719531167,2.157774804039272,2.179478036594858,2.197038398631847,2.252676260423166,2.2838038721770335
2164,,,,,,,,,,,,,2019-10-30,-0.654714934272821,-0.6552398699448838,-0.6565267171499881,-0.6587253261902183,-0.6609204065241381,-0.6628176237779244,-0.6648656014658201,-0.6636732821938307,-0.6497629013112891,-0.6209388953183241,-0.5800838756822442,-0.5308989519004657,-0.4768675450917934,-0.4208494163560217,-0.3649940374981204,-0.3108008455914732,-0.0863333171765297,0.0606030068505489,2019-10-30,-0.5177431671216276,-0.5104160732914282,-0.4959193352750577,-0.4756629365740248,-0.4569196334362169,-0.4394164619373562,-0.4072058117160853,-0.377469160075853,-0.3210673741931069,-0.2642813110498396,-0.2043968581234905,-0.1406238604080263,-0.0732530963205366,-0.0031185352993796,0.0687350706668548,0.1412484433226213,0.4851641431810209,0.7619689294509313,2019-10-30,0.0039444643749864,0.1147647730183735,0.3240215735525605,0.593538294754468,0.818443553715929,1.006765612539552,1.298540516401013,1.507813737482087,1.773958542702066,1.9262223803820937,2.0202950877212205,2.0827717697234975,2.1269406453180424,2.1597974081276643,2.1852397979357012,2.2055678092815123,2.266892906199197,2.298090549336341
2165,,,,,,,,,,,,,2019-10-31,-0.6706616306441805,-0.6720389378406112,-0.6749750087165108,-0.6793912996640232,-0.6835432524766913,-0.6871813243061073,-0.692207270601163,-0.6935057375135338,-0.6837055349121357,-0.6583809980004758,-0.6207249204199505,-0.574542794617233,-0.5233358422753573,-0.4699529928954793,-0.4165299428836984,-0.3645588719895682,-0.1482926534533755,-0.0060897057062569,2019-10-31,-0.5168032519793658,-0.5111882983059669,-0.5000918455096068,-0.4845928587446806,-0.4702203678632244,-0.4567282233203142,-0.4315604466256566,-0.4077144285371612,-0.3602814251397781,-0.3096038026001775,-0.253812209520734,-0.1927497503705328,-0.1271724158659211,-0.0582486935076493,0.0127418360678248,0.0845797028883499,0.4254004207045048,0.698236720130482,2019-10-31,0.0039444643749864,0.1147647730183735,0.3240215735525605,0.593538294754468,0.818443553715929,1.006765612539552,1.298540516401013,1.507813737482087,1.773958542702066,1.9262223803820937,2.0202950877212205,2.0827717697234975,2.1269406453180424,2.1597974081276643,2.1852397979357012,2.2055678092815123,2.266892906199197,2.298090549336341
2166,,,,,,,,,,,,,2019-11-01,-0.6343323023893496,-0.6387268248229213,-0.6473521309503902,-0.6590315405339462,-0.669108575723466,-0.6775199887421743,-0.689269160547624,-0.6943884298448175,-0.6865867930549219,-0.6591139534338679,-0.6176031309886234,-0.5671526935683882,-0.5118986376032404,-0.454958411615566,-0.3985412291196404,-0.3441161750711012,-0.1212358858245377,0.023201871881618,2019-11-01,-0.5068276586406031,-0.5018974891219634,-0.492081981301364,-0.4781867159207102,-0.4650751554349173,-0.4525405827961331,-0.4285168506444927,-0.4049854318523409,-0.3564498540480461,-0.3032777958324395,-0.2443457996151057,-0.1799581037529503,-0.111142836717196,-0.0392172720735475,0.0344689620854481,0.1086750829400955,0.4570881165764726,0.7331308237097991,2019-11-01,0.0038195720132748,0.1097971236390766,0.3115800284717033,0.5748887703295554,0.7977629247635287,0.9867041231628814,1.2836524205373483,1.4994381958452825,1.7750147806431296,1.9301429310711928,2.0228388017396366,2.082260010086635,2.1232735060378847,2.1536052763756155,2.1773717170940596,2.196837755667474,2.2611276932483064,2.2985339526967357
2167,,,,,,,,,,,,,2019-11-04,-0.58938457738443,-0.5968265924078779,-0.6111430877756696,-0.6299556186821333,-0.6456974809054294,-0.6585200421505424,-0.6760542001203511,-0.6838892992027561,-0.675756361691076,-0.6439949174421518,-0.5968569394794172,-0.5407630228350797,-0.4804461139967859,-0.4192303438384241,-0.3593339889621378,-0.3021454461068078,-0.0724044110119432,0.073938070739157,2019-11-04,-0.5594503994972522,-0.5495117245562346,-0.5302024105333843,-0.5040481597138868,-0.4807438030105626,-0.4597728877674976,-0.423102577569046,-0.3911505871949114,-0.3335496956786548,-0.276495671967659,-0.2153928092849923,-0.1489742953924349,-0.0777224614593476,-0.0029173915552771,0.0739133404033811,0.1512935602160352,0.510336035434797,0.7855559447111,2019-11-04,0.0037604070548776,0.109745231946282,0.311334682023331,0.5739940275010331,0.7959947393685856,0.9840022375854688,1.2792887036202223,1.4939839795803744,1.7692334265404257,1.9257165505423284,2.0204085501535407,2.0817972563082425,2.1244461904583165,2.1560079730457167,2.1806391658797324,2.200686001722074,2.2660953160390833,2.3044825142376197
2168,,,,,,,,,,,,,2019-11-05,-0.5890436005331423,-0.5955419062285944,-0.6080273293135197,-0.6243721147973096,-0.6379401202869748,-0.6488424550529419,-0.6631621731406216,-0.6684360365112343,-0.6565077723881614,-0.6220396501358261,-0.5728015351431446,-0.5149598448645527,-0.453117181339695,-0.3905325539441913,-0.3293920701844106,-0.2710676566086771,-0.0369920465771542,0.1120312399335463,2019-11-05,-0.5233563804768566,-0.5200877652387669,-0.5133243606879776,-0.5031135580290748,-0.4927341901321511,-0.4821015217145861,-0.4598144937491688,-0.4358586937307738,-0.3821945097427326,-0.3207509426346924,-0.2523765340934734,-0.1784996478759319,-0.1007415220936698,-0.0206890247006112,0.0602282102096216,0.1407941084498274,0.511033917138219,0.7995948630133634,2019-11-05,0.0038971571103603,0.1133708338931188,0.3204032455371802,0.5877083903042668,0.8113749656213894,0.9991143311245464,1.290846621570766,1.5007256893850254,1.76819896028328,1.9211456689903528,2.015319667797972,2.077585091860303,2.121426000295309,2.153943575443718,2.1790819522415155,2.1991560766721063,2.259848026813291,2.290967815894067
2169,,,,,,,,,,,,,2019-11-06,-0.5885080083719325,-0.5934533982243251,-0.6030676826594012,-0.6158848810013353,-0.626736869323196,-0.6356125484018316,-0.647536425629061,-0.6520705963560811,-0.6416999978587672,-0.6107723863273313,-0.5656289822062406,-0.5117349878630875,-0.4533926870783085,-0.3937723687626007,-0.3350755769039217,-0.2787346063823523,-0.0500913372296301,0.096872006384949,2019-11-06,-0.5202690712361618,-0.5162646115478202,-0.5080891888296429,-0.4960335383982081,-0.4841261420470659,-0.4722683064999708,-0.4483773004568872,-0.4238341616799084,-0.3714866630859896,-0.3137760055145051,-0.2505762532043158,-0.1825161179631766,-0.1106037430882125,-0.035986533242089,0.040196187613569,0.1168977127106432,0.4815272063779545,0.7806112780463965,2019-11-06,0.0039069396290593,0.1137880227093729,0.3214959801233911,0.5894740339086951,0.8135120625769221,1.0014129643134362,1.293089335875871,1.5026688062018654,1.769419924037081,1.9218081824672657,2.015629616777359,2.077689734134468,2.1214150385357273,2.1538679141652013,2.1789694432500744,2.1990216119414874,2.2596647388605575,2.290738295283804
2170,,,,,,,,,,,,,2019-11-07,-0.6155659085508508,-0.6189578662294057,-0.625382469573231,-0.633493812621504,-0.639757554948956,-0.6441832989881628,-0.6476804982447741,-0.6444771707563115,-0.6207807231957481,-0.579257979111635,-0.5259009592257105,-0.4657566674965974,-0.4027246533072652,-0.339623828870498,-0.2783660237091938,-0.220153254610512,0.0124336377870535,0.1601813842034993,2019-11-07,-0.5367919690415174,-0.5308068666063661,-0.5186981151535699,-0.501137839318352,-0.4841687659027838,-0.4676590108860454,-0.4355720028635836,-0.4041282221571762,-0.3411231740870994,-0.2759522541583195,-0.207569809565653,-0.1359283912175701,-0.0615431960613408,0.014794274813533,0.0921987346682806,0.1698023241633546,0.5372985226762408,0.8391367992014134,2019-11-07,0.0038017181644042,0.1105024729926807,0.3136146124682051,0.578548161767148,0.8026782477499634,0.9925758584941976,1.2907550632174698,1.5071308302677295,1.7827952730388117,1.9373185408343456,2.0291652882627433,2.0876806512775237,2.1278063239011575,2.157295604418092,2.1802729677938535,2.199004012261181,2.26034278804771,2.295741643972883
2171,,,,,,,,,,,,,2019-11-08,-0.6235023855727126,-0.6260193897550069,-0.630762279081895,-0.6366472430622815,-0.6409981348429754,-0.6437828566117867,-0.6446723720351182,-0.6395682311148692,-0.613507695509298,-0.5707817634465333,-0.5168284794723688,-0.4563899838419676,-0.3932032197303146,-0.3300041454348394,-0.2686650901984233,-0.2103714368814775,0.0226721249687438,0.1708206451537757,2019-11-08,-0.5374575001567768,-0.5299505411590295,-0.5148812707574674,-0.4933253045832141,-0.4728485883207722,-0.4532714695543991,-0.4161996221026323,-0.381055154684736,-0.313525238122958,-0.2464317613867743,-0.1776705699660059,-0.1064888037713762,-0.0329433625950201,0.0424615544847188,0.1190112989628175,0.1959304814939182,0.5631165004107075,0.8680278719934331,2019-11-08,0.0040011146677306,0.116330886600703,0.3281415919473011,0.6002928194296218,0.8267200937848859,1.0157389881741214,1.3072649493343962,1.5150367875835782,1.776909059920604,1.924965275852933,2.01552638523284,2.0752002482884615,2.117134987216188,2.14818042528268,2.17211915265271,2.191168370921813,2.2479817701295315,2.2762522991812473
